Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.047538616 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.157       |
|    n_updates            | 2294        |
|    policy_gradient_loss | -0.0138     |
|    std                  | 0.521       |
|    value_loss           | 0.682       |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.7        |
|    ep_rew_mean          | -119        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 338         |
|    time_elapsed         | 18805       |
|    total_timesteps      | 1730560     |
| train/                  |             |
|    approx_kl            | 0.040672537 |
|    clip_fraction        | 0.163       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.392       |
|    n_updates            | 2297        |
|    policy_gradient_loss | -0.00076    |
|    std                  | 0.52        |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -180        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 339         |
|    time_elapsed         | 18855       |
|    total_timesteps      | 1735680     |
| train/                  |             |
|    approx_kl            | 0.029961012 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.382       |
|    n_updates            | 2299        |
|    policy_gradient_loss | 0.00483     |
|    std                  | 0.52        |
|    value_loss           | 0.977       |
-----------------------------------------
Early stopping at step 8 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.5        |
|    ep_rew_mean          | -124        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 340         |
|    time_elapsed         | 18914       |
|    total_timesteps      | 1740800     |
| train/                  |             |
|    approx_kl            | 0.039107043 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.723       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.223       |
|    n_updates            | 2308        |
|    policy_gradient_loss | -0.0253     |
|    std                  | 0.519       |
|    value_loss           | 0.778       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.5        |
|    ep_rew_mean          | -128        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 341         |
|    time_elapsed         | 18971       |
|    total_timesteps      | 1745920     |
| train/                  |             |
|    approx_kl            | 0.030331999 |
|    clip_fraction        | 0.242       |
