Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed1_v11_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | 7.22e-05   |
|    std                  | 0.407      |
|    value_loss           | 0.841      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 46.7       |
|    ep_rew_mean          | -63.2      |
| time/                   |            |
|    fps                  | 106        |
|    iterations           | 338        |
|    time_elapsed         | 16193      |
|    total_timesteps      | 1730560    |
| train/                  |            |
|    approx_kl            | 0.04240401 |
|    clip_fraction        | 0.239      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.04      |
|    explained_variance   | 0.734      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.411      |
|    n_updates            | 2132       |
|    policy_gradient_loss | -0.00477   |
|    std                  | 0.407      |
|    value_loss           | 1.06       |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.08
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.8       |
|    ep_rew_mean          | -35.8      |
| time/                   |            |
|    fps                  | 106        |
|    iterations           | 339        |
|    time_elapsed         | 16249      |
|    total_timesteps      | 1735680    |
| train/                  |            |
|    approx_kl            | 0.03916705 |
|    clip_fraction        | 0.192      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.04      |
|    explained_variance   | 0.789      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.444      |
|    n_updates            | 2136       |
|    policy_gradient_loss | -0.00807   |
|    std                  | 0.407      |
|    value_loss           | 1.11       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.6       |
|    ep_rew_mean          | -37.2      |
| time/                   |            |
|    fps                  | 106        |
|    iterations           | 340        |
|    time_elapsed         | 16302      |
|    total_timesteps      | 1740800    |
| train/                  |            |
|    approx_kl            | 0.03703497 |
|    clip_fraction        | 0.247      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.03      |
|    explained_variance   | 0.794      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.218      |
|    n_updates            | 2143       |
|    policy_gradient_loss | -0.0162    |
|    std                  | 0.404      |
|    value_loss           | 0.769      |
----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.1       |
|    ep_rew_mean          | -41.5      |
| time/                   |            |
|    fps                  | 106        |
|    iterations           | 341        |
|    time_elapsed         | 16351      |
|    total_timesteps      | 1745920    |
| train/                  |            |
|    approx_kl            | 0.04982443 |
|    clip_fraction        | 0.24       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.02      |
|    explained_variance   | 0.786      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.21       |
|    n_updates            | 2151       |
|    policy_gradient_loss | -0.023     |
|    std                  | 0.402      |
|    value_loss           | 0.846      |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 54         |
|    ep_rew_mean          | 24.6       |
| time/                   |            |
|    fps                  | 106        |
|    iterations           | 342        |
