Using cpu device
Logging to C:\Users\hntran\OneDrive - University of Tasmania\Documents\PhD\asv-path-replanning\asv-lidar\static_dynamic_obstacles\runs\tensorboard\ppo_formulation_seed0_v8_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
| train/                  |             |
|    approx_kl            | 0.035825495 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.25       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.151       |
|    n_updates            | 2199        |
|    policy_gradient_loss | -0.00701    |
|    std                  | 0.453       |
|    value_loss           | 0.535       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 58.6        |
|    ep_rew_mean          | -8.34       |
| time/                   |             |
|    fps                  | 88          |
|    iterations           | 371         |
|    time_elapsed         | 21508       |
|    total_timesteps      | 1899520     |
| train/                  |             |
|    approx_kl            | 0.029175567 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.25       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.456       |
|    n_updates            | 2201        |
|    policy_gradient_loss | 0.00227     |
|    std                  | 0.453       |
|    value_loss           | 0.664       |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 61.4       |
|    ep_rew_mean          | -49.4      |
| time/                   |            |
|    fps                  | 88         |
|    iterations           | 372        |
|    time_elapsed         | 21546      |
|    total_timesteps      | 1904640    |
| train/                  |            |
|    approx_kl            | 0.05085287 |
|    clip_fraction        | 0.275      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.25      |
|    explained_variance   | 0.744      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.299      |
|    n_updates            | 2203       |
|    policy_gradient_loss | 0.00907    |
|    std                  | 0.453      |
|    value_loss           | 0.792      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 61.2        |
|    ep_rew_mean          | -42.4       |
| time/                   |             |
|    fps                  | 88          |
|    iterations           | 373         |
|    time_elapsed         | 21586       |
|    total_timesteps      | 1909760     |
| train/                  |             |
|    approx_kl            | 0.046320673 |
|    clip_fraction        | 0.153       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.25       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.519       |
|    n_updates            | 2205        |
|    policy_gradient_loss | 0.00627     |
|    std                  | 0.453       |
|    value_loss           | 1.22        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 56         |
|    ep_rew_mean          | -48.6      |
| time/                   |            |
|    fps                  | 88         |
|    iterations           | 374        |
|    time_elapsed         | 21624      |
|    total_timesteps      | 1914880    |
| train/                  |            |
|    approx_kl            | 0.03940606 |
|    clip_fraction        | 0.209      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.25      |
|    explained_variance   | 0.826      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.317      |
